"X3111.11111","X3211.112","X1221.1111","X3231.1121","X2331.1211","X3331.12221","X1222.11111"
-0.00110262305514023,-0.00550386705568056,-0.00684294932094593,-0.0109552432648461,-0.0141199736689852,-0.0081962648230565,-0.011116958783577
-0.0447162055768022,0.003797961609259,-0.0438008224951321,-0.0132418286896949,-0.0176607071970734,-0.0328438036614555,-0.061237191487449
0.0077256304529013,0.0201522151438188,-0.00125663158041356,0.0229063182312033,0.0284039133880732,0.0156117651004709,-0.00554746678001277
-0.0463162747991536,-0.0341316068357343,-0.051943835819429,-0.0429174958362629,-0.0347306652228773,-0.0316130056454525,-0.0458425825293767
0.00371018357041399,0.0210964982114427,0.0244245781868402,0.00485783249470706,0.0078978808278079,0.0461825397983719,0.0344247756105221
0.116209149154715,0.0767531725370865,0.113842304141237,0.080676248093391,0.0723474920431109,0.130391378610307,0.140420125905009
0.117688797407986,-0.0309136777352766,0.0488665743170645,-0.0257448435499369,-0.0338385893275603,0.0214385382919829,0.0394005258273768
0.0204560016500154,-0.00940751908552243,-0.00775225327258068,-0.0127955920572026,-0.00996793799602276,-0.0286592617657567,-0.00988226442981697
0.0086290132688012,-0.00378969015301567,-0.00315494319091096,0.00461323282031931,-0.00591509631413711,0.00429110859090363,0.00260290063400301
0.0084106168074437,0.0151371800589818,0.0133604259724254,0.0135477513937268,0.0188945635015414,-0.016093002026359,-0.0013532752158174
0.0152331090774015,0.00038740443377191,-0.00461331296983325,0.00337544273904148,0.0130402941317754,-0.00976087548147724,-0.0179499126640746
0.0427027930884188,0.0409329833151145,0.052969355264216,0.045209721762946,0.0352695556797988,0.0645483233896695,0.0637507126777825
0.0437579942794119,-0.0157925042187847,0.0196905130040003,-0.0214515498877829,-0.00129242683451605,0.0217355394334721,0.0256589375792863
0.000957771004001099,-0.031395772209351,-0.0151882358976596,-0.020911967562588,-0.0133142601513494,-0.000452249948778031,-0.0161491519547599
-0.00895862300916794,0.0196616468200495,-0.00265791088432191,-0.0119025824653959,0.0056449802657901,0.0177335768073928,0.0065508657593684
0.0040069246199707,-0.0563770465074206,-0.0379371173417882,-0.0407522559332109,-0.0515036237093558,-0.0442592146558425,-0.0473691849107179
0.059492875648721,0.0406574152873152,0.0831467920603443,0.0711961746522311,0.0402179201486021,0.0866796629726726,0.101858357490177
0.0036790005353329,0.0098017894824309,0.00113218870410656,-0.000220181554047021,-0.00044313903152129,0.0351832571624719,-0.00292299528019047
0.022380050711666,-0.043905875315438,0.015980653202318,-0.0347785026611249,-0.0503356256144806,-0.03334550139724,0.0182442966431411
0.0365613546988171,-0.00328674888021338,0.0181144063120931,0.0162058933257536,-0.00553338228925847,0.0467769335141336,0.0138943940192638
0.0583301935604895,0.0349227840286334,0.0896240419347696,0.0575331587247107,0.0448506376020537,0.0771499300943399,0.107849182273117
0.100132009572478,0.0494517373570925,0.0739894632793157,0.0653983189773884,0.0539051614165145,0.0904207546426718,0.0634171165525929
0.0914287232263427,0.0178207474712218,0.069019991050343,0.0531734641704216,0.0441045781845869,0.0758205119714816,0.0583166703149458
0.0550138957051183,-0.0236262099227815,-0.00568125242972483,-0.0115345954575302,-0.0123762257776999,0.0040899901043503,-0.0115734069605263
0.0245651445149686,0.0309788952978602,0.0377319339490188,0.0310499455630727,0.0756261837596212,0.0577211858192438,0.0227128052553276
0.160544757833392,0.034650517797433,0.0811248037833829,0.0503968911778612,0.0541338428912506,0.082416717212022,0.103071396426971
0.0575142766985204,-0.0224025580298649,0.019216172049613,-0.00996443988183756,-0.0217541250251137,-0.0117190231054741,0.0261816379010683
