"X2111.12","X3111.11111","X3211.112","X1221.1111","X3231.1121","X3331.12221","X2122.11111","X1222.11111","X3222.11222","X3123.12112"
-0.0676281334856828,-0.070951515850825,-0.0269797185641036,-0.0571130672925244,-0.0458439874034481,-0.140253205153756,-0.0775545637259688,-0.0733313441484284,-0.0293319367760571,-0.100899114597786
-0.0370320207950349,-0.129529182351301,-0.0538075301795518,-0.116443784865952,-0.0646089995121258,-0.12047437237132,-0.140034668429704,-0.129786410563341,-0.069806862320891,-0.0838278682154444
-0.02740648168592,-0.0309829859494449,-0.0243735735265997,-0.027111832662465,-0.024055395569429,-0.0446639327826551,-0.0288440125073237,-0.0310748678959142,-0.0580765586693657,-0.0488233555523074
0.0412982887092065,0.123708963648932,0.0606196927201387,0.12323455117175,0.0759190820910148,0.212199125052398,0.123812091042999,0.143662932872342,0.0565598500549162,0.149864449496041
-0.0340268845763866,-0.0702014892059394,-0.033193744014026,-0.0671427298939855,-0.0399091024938708,-0.100230652539467,-0.0579734567432543,-0.0688303546792233,-0.0421902091252383,-0.0922895560069366
0.022974950499348,0.0369963523525487,0.0682823193748491,0.094404533028855,0.0729550409588306,0.095066156061231,0.0915124886699832,0.102560593141909,0.0779454395835878,0.0894632309254966
-0.0207711498874857,0.0194709387351004,-0.0189220594225253,0.0408621469655158,-0.0172404562492551,-0.0072406914534923,0.0529789717587641,0.0516862920494376,-0.0333433450004728,0.0084793865836973
-0.122767851986506,-0.19806991832547,-0.135475384685792,-0.179888537322636,-0.162014728901692,-0.231553781817538,-0.197547560985373,-0.190762972895773,-0.181154762040598,-0.220594728546209
-0.00280086613348827,-0.136355944971604,0.0181297996745722,-0.0606002872648523,0.0220372423368715,-0.0914165793418765,-0.0666915129600697,-0.0497266587805598,-0.000200542639690079,-0.0705712617715131
-0.0102255174628527,0.342291126583915,0.0084599532178881,0.24870530880476,0.0469304180882361,0.183331937693735,0.301123475281693,0.287633210237217,0.048146518933666,0.138479238832339
-0.00297699779731148,0.0081068861457205,0.00547192425359951,0.0091152496301224,0.032818197213219,-0.0221628445028908,-0.0247167131151599,0.0097325290808008,0.0127299974074632,0.00105169032459309
-0.0166990921751111,0.0243090144503592,-0.0111083708467601,-0.00695343132079448,0.00512523608701179,0.0142951070599362,-0.00107150945816643,-0.0063032251374737,-0.00861858732790156,-0.0108562591669879
-0.0351184662480224,-0.0324091269890687,-0.0312008060678178,-0.0625443061909968,-0.0254483077199821,-0.0905670882671793,-0.0555975882096484,-0.0631078625267694,-0.0268044594867926,-0.0961605853710667
-0.0238994802753425,-0.0789486123917814,-0.0575782395351823,-0.106152170416113,-0.0549987888777552,-0.088723196679648,-0.105576382888229,-0.117041339796469,-0.0305052433141076,-0.10978324806526
-0.0277266096376618,-0.0283987038640009,-0.0370291722128429,-0.0281136578126374,-0.0458958774813661,-0.0612049266534953,-0.0246595847171845,-0.0199283249118503,-0.0455222962726602,-0.050402666834757
-0.103834039295523,-0.0192472727198217,-0.0926728720585033,-0.062824382302992,-0.0358374347651251,-0.077768946690931,-0.0631232614756473,-0.0663148653218637,-0.120800031903286,-0.057118591825188
-0.0911183023711434,-0.0547161742116445,-0.0544256969611279,-0.0861080120495181,-0.0864264515951484,-0.108364039714292,-0.105649088321145,-0.111207617319558,-0.0576883930221506,-0.110948636663368
-0.128243729142437,-0.0851434591468988,-0.099028107436712,-0.0791480594833858,-0.0789401318935081,-0.0972469700160176,-0.0733459063608564,-0.0694912920357052,-0.146203462064604,-0.0975170815815681
0.165620375738892,0.0594746074599896,0.127190412022546,0.0827194867433293,0.12862215792111,0.0662017813855224,0.0784691243197324,0.0792772287734742,0.0927810860626103,0.0747747631554282
-0.0409124826687846,-0.0615986535492033,-0.0245816942001096,-0.0803841028832774,-0.0178920784280161,-0.0835443664342199,-0.0827204022783484,-0.077002380851875,-0.0133193146655388,-0.0873340698368602
-0.0303564649309162,-0.15944796460987,-0.0206992014023479,-0.11781236898274,-0.0251430408061479,-0.121261366673944,-0.130994911651901,-0.143630084422228,-0.0483784801578638,-0.10601555707382
